Decade;Year;Issue;Model;aka;Ethnicity;"Eye 
Color";"Hair 
Color";Birthdate;Age;"Bra 
Size";"Cup
Value";"Cup 
Size";"Bust 
(in)";"Waist 
(in)";"Hips 
(in)";"Height 
(in)";"Height 
(m)";"Weight 
(lbs)";"Weight 
(Kg)";BMI;USA;Place of Birth
1990;1996;1996-set;Jennifer Allan;;;;Brunette;14/05/1974;22;34C;2;C;34;24;34;68;1,73;120;54;18,25;Y;Las Vegas, Nevada, United States
1990;1996;1996-ott;Nadine Chanz;;;;Blonde;17/04/1972;24;34DD;4;DD;34;22;34;66;1,68;102;46;16,46;N;Hildesheim, Germany
1990;1996;1996-nov;Ulrika Ericsson;;;;Blonde;10/09/1970;26;34C;2;C;34;25;35;67;1,70;118;54;18,48;N;Gävle, Sweden
1990;1996;1996-dic;Victoria Silvstedt;;;Blue;Blonde;19/09/1974;22;36D;3;D;36;25;37;71;1,80;139;63;19,39;N;Skelleftehamn, Sweden
1990;1997;1997-gen;Jami Ferrell;;;;Blonde;20/06/1974;23;36D;3;D;36;22;35;68;1,73;118;54;17,94;Y;Muncie, Indiana, United States
1990;1997;1997-feb;Kimber West;;;;Brunette;23/05/1974;23;36D;3;D;36;24;36;70;1,78;125;57;17,94;Y;Atlanta, Georgia, United States
1990;1997;1997-mar;Jennifer Miriam;;;;Brunette;02/05/1972;25;36C;2;C;36;24;34;65;1,65;114;52;18,97;Y;Oklahoma City, Oklahoma, United States
1990;1997;1997-apr;Kelly Monaco;;;Brown;Brunette;23/05/1976;21;34D;3;D;34;22;32;63;1,60;95;43;16,83;Y;Pennsylvania, Pennsylvania, United States
1990;1997;1997-mag;Lynn Thomas;;;;Brunette;21/01/1976;21;34D;3;D;34;25;35;67;1,70;120;54;18,79;Y;Newport News, Virginia, United States
1990;1997;1997-giu;Carrie Stevens;;;;Brunette;01/05/1969;28;34D;3;D;34;24;34;66;1,68;114;52;18,40;Y;Buffalo, New York, United States
1990;1997;1997-lug;Daphnee Lynn Duplaix;;;;Brunette;18/08/1976;21;34B;1;B;34;24;36;68;1,73;120;54;18,25;Y;New York City, New York, United States
1990;1997;1997-ago;Kalin Olson;;;;Brunette;29/12/1975;22;36C;2;C;36;24;32;67;1,70;125;57;19,58;Y;Hot Springs, Arkansas, United States
1990;1997;1997-set;Nikki Schieler;;;Green;Blonde;09/08/1971;26;36C;2;C;36;23;35;68;1,73;118;54;17,94;Y;Brea, California, United States
1990;1997;1997-ott;Layla Roberts;;;Brown;Blonde;22/10/1974;23;36C;2;C;36;24;36;70;1,78;121;55;17,36;Y;Kealakekua Kona, Hawaii, United States
1990;1997;1997-nov;Inga Drozdova;;;;Blonde;14/12/1975;22;36C;2;C;36;24;36;69;1,75;124;56;18,31;N;Latvia
1990;1997;1997-dic;Karen McDougal;;;;Brunette;23/03/1971;26;34C;2;C;34;24;34;68;1,73;125;57;19,01;Y;Gary, Indiana, United States
1990;1998;1998-gen;Heather Kozar;;;;Blonde;04/05/1976;22;36DD;4;DD;36;24;35;68;1,73;117;53;17,79;Y;Akron, Ohio, United States
1990;1998;1998-feb;Julia Schultz;;;;Blonde;15/06/1979;19;34C;2;C;34;25;36;69;1,75;125;57;18,46;Y;San Diego, California, United States
1990;1998;1998-mar;Marliece Andrada;;;;Blonde;22/08/1972;26;35D;3;D;35;24;35;67;1,70;118;54;18,48;Y;Manteca, California, United States
1990;1998;1998-apr;Holly Joan Hart;;;;Brunette;10/11/1976;22;34B;1;B;34;23;34;68;1,73;125;57;19,01;Y;Fort Hood, Texas, United States
1990;1998;1998-mag;Deanna Brooks;;;;Brunette;30/04/1974;24;36C;2;C;36;24;35;65;1,65;107;49;17,81;Y;Boulder City, Nevada, United States
1990;1998;1998-giu;Maria Luisa Gil;;;;Brunette;16/12/1977;21;34C;2;C;34;24;34;69;1,75;125;57;18,46;N;Cuba
1990;1998;1998-lug;Lisa Dergan;;;;Blonde;10/08/1970;28;34C;2;C;34;24;34;68;1,73;120;54;18,25;Y;Corpus Christi, Texas, United States
1990;1998;1998-ago;Angela Little;;;Brown;Blonde;22/07/1972;26;34C;2;C;34;23;34;62;1,57;95;43;17,38;Y;Albertville, Alabama, United States
1990;1998;1998-set;Vanessa Gleason;;;;Brunette;31/08/1979;19;34D;3;D;34;23;32;65;1,65;110;50;18,30;Y;San Diego, California, United States
1990;1998;1998-ott;Laura Cover;;;;Blonde;06/05/1977;21;34C;2;C;34;23;34;65;1,65;113;51;18,80;Y;Bucyrus, Ohio, United States
1990;1998;1998-nov;Tiffany Taylor;;;Brown;Brunette;17/07/1977;21;36C;2;C;36;25;35;67;1,70;115;52;18,01;Y;Leesburg, Virginia, United States
1990;1998;1998-dic;Erica Dahm;;;;Blonde;12/12/1977;21;34C;2;C;34;25;34;68;1,73;115;52;17,49;Y;Minneapolis, Mississippi, United States
1990;1998;1998-dic;Jaclyn Dahm;;;;Blonde;12/12/1977;21;34C;2;C;34;25;34;68;1,73;115;52;17,49;Y;Minneapolis, Mississippi, United States
1990;1998;1998-dic;Nicole Dahm;;;;Blonde;12/12/1977;21;34C;2;C;34;25;34;68;1,73;115;52;17,49;Y;Minneapolis, Mississippi, United States
1990;1999;1999-gen;Jaime Bergman;;;Brown;Blonde;23/09/1975;24;34C;2;C;34;23;34;65;1,65;110;50;18,30;Y;Salt Lake City, Utah, United States
1990;1999;1999-feb;Stacy Marie Fuson;;;Blue;Blonde;30/08/1978;21;34C;2;C;34;24;35;69;1,75;120;54;17,72;Y;Tacoma, Washington, United States
1990;1999;1999-mar;Alexandria Karlsen;;;Brown;Redhead;26/10/1978;21;34C;2;C;34;23;34;67;1,70;107;49;16,76;Y;Mesa, Arizona, United States
1990;1999;1999-apr;Natalia Sokolova;;;Green;Blonde;15/10/1976;23;34D;3;D;34;23;35;71;1,80;127;58;17,71;N;Moscow, Russia
1990;1999;1999-mag;Tishara Cousino;;;Brown;Brunette;16/06/1978;21;36C;2;C;36;21;34;67;1,70;120;54;18,79;Y;Las Vegas, Nevada, United States
1990;1999;1999-giu;Kimberly Spicer;;;;Brunette;17/01/1980;19;36C;2;C;36;24;34;66;1,68;117;53;18,88;Y;Detroit, Michigan, United States
1990;1999;1999-lug;Jennifer Rovero;;;;Blonde;12/12/1978;21;34B;1;B;34;24;34;68;1,73;120;54;18,25;Y;Austin, Texas, United States
1990;1999;1999-ago;Rebecca Scott;;;;Blonde;27/09/1972;27;38D;3;D;38;28;38;68;1,73;140;64;21,29;Y;Kenosha, Wisconsin, United States
1990;1999;1999-set;Kristi Cline;;;;Blonde;04/05/1980;19;34C;2;C;34;24;33;68;1,73;116;53;17,64;Y;Lubbock, Texas, United States
1990;1999;1999-ott;Jodi Ann Paterson;;;;Brunette;31/07/1975;24;32D;3;D;32;23;35;65;1,65;112;51;18,64;N;Balikpapan, Indonesia
1990;1999;1999-nov;Cara Wakelin;;;;Blonde;08/02/1977;22;34C;2;C;34;24;35;65;1,65;113;51;18,80;N;Melbourne, Australia
1990;1999;1999-dic;Brooke Richards;;;Brown;Brunette;17/10/1976;23;34DD;4;DD;34;24;35;68;1,73;119;54;18,09;Y;York, Pennsylvania, United States
2000;2000;2000-gen;Carol Bernaola;;;;Brunette;27/08/1976;24;32C;2;C;32;23;34;67;1,70;111;50;17,38;Y;Los Angeles, California, United States
2000;2000;2000-gen;Darlene Bernaola;;;;Brunette;27/08/1976;24;32C;2;C;32;23;34;67;1,70;111;50;17,38;Y;Los Angeles, California, United States
2000;2000;2000-feb;Suzanne Stokes;;;Green;Blonde;09/07/1979;21;35D;3;D;35;23;33;64;1,63;105;48;18,02;Y;United States
2000;2000;2000-mar;Nicole Marie Lenz;;;Green;Brunette;24/06/1980;20;32B;1;B;32;24;32;65;1,65;105;48;17,47;Y;Cleveland, Ohio, United States
2000;2000;2000-apr;Brande Roderick;;;Blue;Blonde;13/06/1974;26;35DD;4;DD;35;24;34;67;1,70;117;53;18,32;Y;Novato, California, United States
2000;2000;2000-mag;Brooke Berry;;;;Brunette;07/03/1980;20;36C;2;C;36;25;34;68;1,73;115;52;17,49;N;Vancouver, Canada
2000;2000;2000-giu;Shannon Stewart;;;Blue;Brunette;25/05/1978;22;34D;3;D;34;24;36;66;1,68;112;51;18,08;Y;Baton Rouge, Louisiana, United States
2000;2000;2000-lug;Neferteri Shepherd;;;;Brunette;08/09/1980;20;36C;2;C;36;23;35;69;1,75;118;54;17,43;Y;New Orleans, Louisiana, United States
2000;2000;2000-ago;Summer Altice;;;Brown;Brunette;23/12/1979;21;34B;1;B;34;23;33;71;1,80;125;57;17,43;Y;Fountain Valley, California, United States
2000;2000;2000-set;Kerissa Fare;;;;Blonde;31/12/1976;24;34D;3;D;34;26;33;69;1,75;115;52;16,98;Y;Orange County, California, United States
2000;2000;2000-ott;Nichole Van Croft;;;Brown;Blonde;05/11/1973;27;36DD;4;DD;36;24;36;65;1,65;115;52;19,14;Y;Jacksonville, Florida, United States
2000;2000;2000-nov;Buffy Tyler;;;Blue;Blonde;18/04/1978;22;36D;3;D;36;24;34;65;1,65;107;49;17,81;Y;Fredericksburg, Texas, United States
2000;2000;2000-dic;Cara Michelle;;;Brown;Brunette;02/02/1978;22;34C;2;C;34;26;36;74;1,88;135;61;17,33;Y;Molokai, Hawaii, United States
2000;2001;2001-gen;Irina Voronina;;;Blue;Blonde;19/12/1977;24;35C;2;C;35;25;36;70;1,78;120;54;17,22;N;Dzerzhinsk, Russia
2000;2001;2001-feb;Lauren Michelle Hill;;;;Brunette;27/06/1979;22;34b;1;b;34;21;33;66;1,68;100;45;16,14;Y;Columbia, South Carolina, United States
2000;2001;2001-mar;Miriam Gonzalez;;;Brown;Brunette;08/07/1977;24;34F;6;F;34;25;36;64;1,63;112;51;19,22;Y;Queens, New York, United States
2000;2001;2001-apr;Katie Lohmann;;;;Blonde;29/01/1980;21;32D;3;D;32;22;32;64;1,63;103;47;17,68;Y;Scottsdale, Arizona, United States
2000;2001;2001-mag;Crista Nicole;;;;Brunette;24/07/1978;23;34C;2;C;34;25;35;69;1,75;125;57;18,46;Y;Springfield, Illinois, United States
2000;2001;2001-giu;Heather Spytek;;;Brown;Blonde;17/12/1977;24;36C;2;C;36;22;32;66;1,68;110;50;17,75;Y;Woodbury, New Jersey, United States
2000;2001;2001-lug;Kimberley Stanfield;;;;Blonde;18/11/1981;20;34C;2;C;34;24;34;66;1,68;106;48;17,11;N;Vancouver, Canada
2000;2001;2001-ago;Jennifer Walcott;;;Brown;Blonde;08/05/1977;24;32C;2;C;32;22;32;63;1,60;105;48;18,60;Y;Youngstown, Ohio, United States
2000;2001;2001-set;Dalene Kurtis;;;Green;Blonde;12/11/1977;24;34D;3;D;34;24;35;65;1,65;112;51;18,64;Y;Apple Valley, California, United States
2000;2001;2001-ott;Stephanie Heinrich;;;Brown;Blonde;13/11/1979;22;34D;3;D;34;26;34;63;1,60;112;51;19,84;Y;Cincinnati, Ohio, United States
2000;2001;2001-nov;Lindsey Vuolo;;;Brown;Brunette;19/10/1981;20;34DD;4;DD;34;24;35;68;1,73;120;54;18,25;Y;Princeton, New Jersey, United States
2000;2001;2001-dic;Shanna Moakler;;;;Blonde;28/03/1975;26;34C;2;C;34;24;34;68;1,73;117;53;17,79;Y;Providence, Rhode Island, United States
2000;2002;2002-gen;Nicole Narain;;;;Brunette;28/07/1974;28;34B;1;B;34;27;35;64;1,63;110;50;18,88;Y;Chicago, Illinois, United States
2000;2002;2002-feb;Anka Romensky;;;Blue;Blonde;16/09/1980;22;34C;2;C;34;23;35;70;1,78;125;57;17,94;N;Kiev, Ukraine
2000;2002;2002-mar;Tina Jordan;;;;Blonde;21/08/1972;30;34DD;4;DD;34;24;34;65;1,65;115;52;19,14;Y;Hollywood, California, United States
2000;2002;2002-apr;Heather Carolin;;;Blue;Redhead;15/08/1982;20;34B;1;B;34;22;30;64;1,63;98;44;16,82;Y;Harbor City, California, United States
2000;2002;2002-mag;Christi Shake;;;Brown;Blonde;22/08/1980;22;34D;3;D;34;24;34;67;1,70;122;55;19,11;Y;Baltimore, Maryland, United States
2000;2002;2002-giu;Michele Rogers;;;Brown;Brunette;14/05/1976;26;32B;1;B;32;23;33;63;1,60;103;47;18,25;Y;Honolulu, Hawaii, United States
2000;2002;2002-lug;Lauren Anderson;;;Brown;Blonde;06/06/1980;22;34D;3;D;34;24;35;69;1,75;125;57;18,46;Y;Milwaukee, Wisconsin, United States
2000;2002;2002-ago;Christina L. Santiago;;;;Brunette;15/10/1981;21;34B;1;B;34;24;33;65;1,65;108;49;17,97;Y;Chicago, Illinois, United States
2000;2002;2002-set;Shallan Meiers;;;;Blonde;30/09/1981;21;34D;3;D;34;24;36;70;1,78;125;57;17,94;Y;San Diego, California, United States
2000;2002;2002-ott;Teri Harrison;;;;Blonde;16/02/1981;21;34D;3;D;34;26;33;66;1,68;117;53;18,88;Y;Bradenton, Florida, United States
2000;2002;2002-nov;Serria Tawan;;;;Brunette;04/09/1978;24;34C;2;C;34;25;34;68;1,73;130;59;19,77;Y;Chicago, Illinois, United States
2000;2002;2002-dic;Lani Todd;;;;Blonde;04/06/1981;21;36B;1;B;36;25;35;67;1,70;125;57;19,58;Y;Philadelphia, Pennsylvania, United States
2000;2003;2003-gen;Rebecca Anne Ramos;;;Brown;Brunette;26/08/1967;36;34DD;4;DD;34;24;34;65;1,65;110;50;18,30;Y;San Antonio, Texas, United States
2000;2003;2003-feb;Charis Boyle;;;Green;Blonde;31/08/1976;27;34D;3;D;34;24;33;68;1,73;120;54;18,25;Y;Alexandria, Virginia, United States
2000;2003;2003-mar;Pennelope Jimenez;;;Brown;Brunette;26/07/1978;25;34D;3;D;34;24;35;67;1,70;125;57;19,58;Y;San Diego, California, United States
2000;2003;2003-apr;Carmella DeCesare;;;Brown;Brunette;01/07/1982;21;34B;1;B;34;24;27;68;1,73;118;54;17,94;Y;Avon Lake, Ohio, United States
2000;2003;2003-mag;Laurie Fetter;;;Blue;Blonde;09/01/1982;21;34D;3;D;34;24;35;68;1,73;115;52;17,49;Y;Elgin, Illinois, United States
2000;2003;2003-giu;Tailor James;;;Blue;Blonde;21/07/1980;23;34D;3;D;34;24;34;64;1,63;110;50;18,88;N;Mississauga, Canada
2000;2003;2003-lug;Marketa Janska;;;Blue;Blonde;24/05/1981;22;34C;2;C;34;24;36;67;1,70;115;52;18,01;N;Most, Czech Republic
2000;2003;2003-ago;Colleen Marie;;;Brown;Brunette;28/08/1977;26;34B;1;B;34;25;36;67;1,70;125;57;19,58;Y;Oklahoma City, Oklahoma, United States
2000;2003;2003-set;Luci Victoria;;;Blue;Blonde;02/02/1982;21;34DD;4;DD;34;25;35;70;1,78;130;59;18,65;N;Sheffield, United Kingdom
2000;2003;2003-ott;Audra Lynn;;;Blue;Blonde;31/01/1980;23;34C;2;C;34;24;34;68;1,73;115;52;17,49;Y;Hartland, Minnesota, United States
2000;2003;2003-nov;Divini Rae;;;Blue;Blonde;31/07/1977;26;36C;2;C;36;24;36;68;1,73;126;57;19,16;Y;Fairbanks, Alaska, United States
2000;2003;2003-dic;Deisy Teles;;;Brown;Brunette;16/03/1983;20;37D;3;D;37;25;36;68;1,73;124;56;18,85;N;Muçum, Brazil
2000;2003;2003-dic;Sarah Teles;;;Brown;Brunette;16/03/1983;20;37D;3;D;37;25;36;68;1,73;124;56;18,85;N;Muçum, Brazil
2000;2004;2004-gen;Colleen Shannon;;;;Blonde;14/04/1978;26;34C;2;C;34;25;34;62;1,57;107;49;19,57;Y;Pelican, Alaska, United States
2000;2004;2004-feb;Aliya Wolf;;;Blue;Brunette;17/01/1975;29;34E;5;E;34;24;35;67;1,70;120;54;18,79;Y;Stephenville, Texas, United States
2000;2004;2004-mar;Sandra Hubby;;;;Blonde;23/11/1978;26;34C;2;C;34;22;34;64;1,63;103;47;17,68;Y;Norton, Ohio, United States
2000;2004;2004-apr;Krista Kelly;;;Blue;Brunette;18/06/1977;27;34C;2;C;34;25;35;70;1,78;127;58;18,22;N;Toronto, Canada
2000;2004;2004-mag;Nicole Whitehead;;;;Blonde;05/11/1980;24;32B;1;B;32;24;34;64;1,63;110;50;18,88;Y;Birmingham, Alabama, United States
2000;2004;2004-giu;Hiromi Oshima;;;Brown;Brunette;06/01/1980;24;34C;2;C;34;22;34;64;1,63;108;49;18,54;N;Tokyo, Japan
2000;2004;2004-lug;Stephanie Glasson;;;Brown;Blonde;01/12/1975;29;34D;3;D;34;24;33;67;1,70;117;53;18,32;Y;Memphis, Tennessee, United States
2000;2004;2004-ago;Pilar Lastra;;;;Brunette;15/01/1981;23;34C;2;C;34;25;34;66;1,68;110;50;17,75;Y;Monterey Park, California, United States
2000;2004;2004-set;Scarlett Keegan;;;;Redhead;18/05/1984;20;34B;1;B;34;24;34;65;1,65;106;48;17,64;Y;Westlake Village, California, United States
2000;2004;2004-ott;Kimberly Holland;;;Brown;Blonde;01/08/1982;22;34D;3;D;34;23;33;65;1,65;102;46;16,97;Y;Humble, Texas, United States
2000;2004;2004-nov;Cara Zavaleta;;;;Brunette;15/06/1980;24;34C;2;C;34;25;34;66;1,68;118;54;19,05;Y;Bowling Green, Ohio, United States
2000;2004;2004-dic;Tiffany Fallon;;;;Brunette;01/05/1974;30;34C;2;C;34;23;35;66;1,68;115;52;18,56;Y;Fort Lauderdale, Florida, United States
2000;2005;2005-gen;Destiny Davis;;;Brown;Blonde;24/08/1985;20;36DD;4;DD;36;24;34;65;1,65;110;50;18,30;Y;Glendora, California, United States
2000;2005;2005-feb;Amber Campisi;;;Brown;Brunette;21/06/1981;24;36DD;4;DD;36;28;36;67;1,70;127;58;19,89;Y;Dallas, Texas, United States
2000;2005;2005-mar;Jillian Grace;;;Green;Blonde;20/12/1985;20;36C;2;C;36;24;36;65;1,65;117;53;19,47;Y;Berryville, Arizona, United States
2000;2005;2005-apr;Courtney Rachel Culkin;;;Brown;Blonde;23/02/1983;22;34C;2;C;34;24;34;63;1,60;105;48;18,60;Y;Long Island, New York, United States
2000;2005;2005-mag;Jamie Westenhiser;;;Brown;Brunette;02/11/1981;24;34C;2;C;34;23;34;67;1,70;112;51;17,54;Y;Hollywood, Florida, United States
2000;2005;2005-giu;Kara Monaco;;;Blue;Blonde;26/02/1983;22;34C;2;C;34;24;34;66;1,68;110;50;17,75;Y;Lakeland, Florida, United States
2000;2005;2005-lug;Qiana Chase;;;Brown;Brunette;12/02/1981;24;36C;2;C;36;25;36;69;1,75;130;59;19,20;Y;Los Angeles, California, United States
2000;2005;2005-ago;Tamara Witmer;;;Blue;Blonde;21/03/1984;21;34C;2;C;34;24;34;68;1,73;115;52;17,49;Y;Valencia, California, United States
2000;2005;2005-set;Vanessa Hoelsher;;;Blue;Blonde;19/01/1982;23;36D;3;D;36;25;36;66;1,68;120;54;19,37;Y;Atlanta, Georgia, United States
2000;2005;2005-ott;Amanda Paige;;;Hazel;Blonde;28/10/1984;21;34D;3;D;34;24;33;68;1,73;117;53;17,79;Y;Fayetteville, North Carolina, United States
2000;2005;2005-nov;Raquel Gibson;;;Brown;Brunette;14/06/1985;20;34C;2;C;34;23;35;64;1,63;110;50;18,88;Y;Clearwater, Florida, United States
2000;2005;2005-dic;Christine Smith;;;Blue;Redhead;06/04/1979;26;34C;2;C;34;24;34;65;1,65;115;52;19,14;Y;San Dimas, California, United States
2000;2006;2006-gen;Athena Lundberg;;;Blue;Blonde;12/04/1986;20;34B;1;B;34;25;36;66;1,68;119;54;19,21;Y;Mountain View, California, United States
2000;2006;2006-feb;Cassandra Lynn;;;Blue;Blonde;15/08/1979;27;32DD;4;DD;32;24;34;65;1,65;110;50;18,30;Y;Price, Utah, United States
2000;2006;2006-mar;Monica Leigh;;;Brown;Brunette;19/12/1981;25;36C;2;C;36;24;36;66;1,68;115;52;18,56;Y;Long Island, New York, United States
2000;2006;2006-apr;Holley Ann Dorrough;;;Blue;Blonde;12/08/1986;20;34B;1;B;34;25;34;68;1,73;115;52;17,49;Y;Gadsden, Alabama, United States
2000;2006;2006-mag;Alison Waite;;;Brown;Brunette;10/11/1981;25;34C;2;C;34;24;34;66;1,68;117;53;18,88;Y;Los Altos, California, United States
2000;2006;2006-giu;Stephanie Larimore;;;Brown;Brunette;21/04/1981;25;34C;2;C;34;23;34;64;1,63;105;48;18,02;Y;Fort Wayne, Indiana, United States
2000;2006;2006-lug;Sara Jean Underwood;;;Green;Blonde;26/03/1984;22;32B;1;B;32;24;31;63;1,60;103;47;18,25;Y;Portland, Oregon, United States
2000;2006;2006-ago;Nicole Voss;;;Blue;Brunette;19/09/1982;24;32C;2;C;32;23;33;65;1,65;107;49;17,81;Y;Ocala, Florida, United States
2000;2006;2006-set;Janine Habeck;;;Green;Brunette;03/06/1983;23;36C;2;C;36;26;36;66;1,68;110;50;17,75;N;Berlin, Germany
2000;2006;2006-ott;Jordan Monroe;;;Brown;Brunette;14/04/1986;20;34DD;4;DD;34;24;34;69;1,75;130;59;19,20;Y;Denison, Iowa, United States
2000;2006;2006-nov;Sarah Elizabeth;;;Brown;Blonde;13/08/1983;23;34D;3;D;34;23;32;65;1,65;110;50;18,30;Y;Glendale, Arizona, United States
2000;2006;2006-dic;Kia Drayton;;;Brown;Brunette;11/04/1983;23;34C;2;C;34;24;34;69;1,75;118;54;17,43;Y;Goldsboro, North Carolina, United States
2000;2007;2007-gen;Jayde Nicole;;;Brown;Brunette;19/02/1986;21;34C;2;C;34;24;35;69;1,75;117;53;17,28;N;Scarborough, Canada
2000;2007;2007-feb;Heather Rene Smith;;;Brown;Blonde;08/01/1987;20;34D;3;D;34;24;34;63;1,60;115;52;20,37;Y;Salinas, California, United States
2000;2007;2007-mar;Tyran Richard;;;Blue;Blonde;01/10/1982;25;34D;3;D;34;24;34;68;1,73;115;52;17,49;Y;Zachary, Louisiana, United States
2000;2007;2007-apr;Giuliana Marino;;;Green;Brunette;13/05/1986;21;33C;2;C;33;25;35;66;1,68;114;52;18,40;N;Nuremberg, Germany
2000;2007;2007-mag;Shannon James;;;Brown;Blonde;05/02/1987;20;34C;2;C;34;23;34;68;1,73;115;52;17,49;Y;Holland, Pennsylvania, United States
2000;2007;2007-giu;Brittany Binger;;;Brown;Brunette;24/03/1987;20;34B;1;B;34;24;35;67;1,70;112;51;17,54;Y;Bellevue, Washington, United States
2000;2007;2007-lug;Tiffany Selby;;;Green;Blonde;14/11/1981;26;34D;3;D;34;24;34;66;1,68;115;52;18,56;Y;Jacksonville, Florida, United States
2000;2007;2007-ago;Tamara Sky;;;Brown;Brunette;20/02/1985;22;33D;3;D;33;24;34;66;1,68;109;49;17,59;N;Puerto Rico
2000;2007;2007-set;Patrice Hollis;;;Brown;Brunette;01/09/1981;26;34DD;4;DD;34;23;33;68;1,73;117;53;17,79;Y;Las Vegas, Nevada, United States
2000;2007;2007-ott;Spencer Scott;;;Blue;Blonde;04/04/1989;18;32D;3;D;32;27;36;64;1,63;110;50;18,88;Y;St. Petersburg, Florida, United States
2000;2007;2007-nov;Lindsay Wagner;;;Brown;Blonde;14/03/1988;19;34DD;4;DD;34;27;34;68;1,73;120;54;18,25;Y;Omaha, Nebraska, United States
2000;2007;2007-dic;Sasckya Porto;;;Brown;Brunette;31/10/1984;23;34C;2;C;34;25;35;70;1,78;123;56;17,65;N;Recife, Brazil
2000;2008;2008-gen;Sandra Nilsson;;;Blue;Brunette;17/02/1986;22;35C;2;C;35;26;35;69;1,75;123;56;18,16;N;Ystad, Sweden
2000;2008;2008-feb;Michelle McLaughlin;;;Hazel;Blonde;19/06/1986;22;32D;3;D;32;25;36;68;1,73;120;54;18,25;Y;Redwood City, California, United States
2000;2008;2008-mar;Ida Ljungqvist;;;Brown;Brunette;27/09/1981;27;32D;3;D;32;21;35;64;1,63;108;49;18,54;N;Dar es Salaam, Tanzania
2000;2008;2008-apr;Regina Deutinger;;;Blue;Blonde;17/09/1982;26;37E;5;E;37;25;37;69;1,75;127;58;18,75;N;Munich, Germany
2000;2008;2008-mag;AJ Alexander;;;Blue;Redhead;16/09/1980;28;32C;2;C;32;24;35;67;1,70;113;51;17,70;Y;Evansville, Indiana, United States
2000;2008;2008-giu;Juliette Frette;;;Blue;Blonde;25/12/1983;25;34D;3;D;34;25;36;67;1,70;120;54;18,79;Y;Santa Clara, California, United States
2000;2008;2008-lug;Laura Croft;;;Brown;Brunette;30/01/1983;25;34C;2;C;34;24;34;65;1,65;117;53;19,47;Y;Jacksonville, Florida, United States
2000;2008;2008-ago;Kayla Collins;;;Brown;Blonde;01/04/1987;21;34D;3;D;34;24;34;62;1,57;105;48;19,20;Y;Reading, Pennsylvania, United States
2000;2008;2008-set;Valerie Mason;;;Brown;Brunette;29/01/1988;20;34D;3;D;34;25;36;67;1,70;115;52;18,01;Y;Monroe, Louisiana, United States
2000;2008;2008-ott;Kelly Carrington;;;Blue;Blonde;24/06/1986;22;34C;2;C;34;24;34;65;1,65;115;52;19,14;Y;White Plains, New York, United States
2000;2008;2008-nov;Grace Kim;;;Brown;Brunette;20/08/1979;29;34C;2;C;34;21;32;66;1,68;108;49;17,43;Y;Los Angeles, California, United States
2000;2008;2008-dic;Jennifer Campbell;;;Blue;Brunette;08/08/1986;22;34C;2;C;34;25;35;68;1,73;115;52;17,49;Y;Greeley, Colorado, United States
2000;2008;2008-dic;Natalie Campbell;;;Blue;Brunette;08/08/1986;22;34C;2;C;34;25;35;68;1,73;115;52;17,49;Y;Greeley, Colorado, United States
2000;2009;2009-gen;Dasha Astafieva;;;Green;Brunette;04/08/1985;24;34D;3;D;34;23;36;67;1,70;121;55;18,95;N;Ordzhonikidze, Ukraine
2000;2009;2009-feb;Jessica Burciaga;;;Brown;Brunette;11/04/1983;26;34C;2;C;34;24;34;62;1,57;110;50;20,12;Y;Santa Fe Springs, California, United States
2000;2009;2009-mar;Jennifer Pershing;;;Blue;Blonde;19/06/1980;29;35D;3;D;35;27;37;68;1,73;125;57;19,01;Y;Somers Point, New Jersey, United States
2000;2009;2009-apr;Hope Dworaczyk;;;Green;Brunette;21/11/1984;25;34C;2;C;34;23;35;70;1,78;126;57;18,08;Y;Port Lavaca, Texas, United States
2000;2009;2009-mag;Crystal McCahill;;;Green;Brunette;18/12/1983;26;34DD;4;DD;34;26;34;67;1,70;125;57;19,58;Y;River Forest, Illinois, United States
2000;2009;2009-giu;Candice Cassidy;;;Brown;Blonde;23/10/1985;24;34C;2;C;34;24;36;69;1,75;125;57;18,46;Y;Portsmouth, Ohio, United States
2000;2009;2009-lug;Karissa Shannon;;;Blue;Blonde;02/10/1989;20;34B;1;B;34;26;34;70;1,78;125;57;17,94;Y;Ann Arbor, Michigan, United States
2000;2009;2009-lug;Kristina Shannon;;;Blue;Blonde;02/10/1989;20;34B;1;B;34;26;34;70;1,78;125;57;17,94;Y;Ann Arbor, Michigan, United States
2000;2009;2009-ago;Kristina Shannon;;;Blue;Blonde;02/10/1989;20;34B;1;B;34;26;34;70;1,78;125;57;17,94;Y;Ann Arbor, Michigan, United States
2000;2009;2009-set;Kimberly Phillips;;;Green;Redhead;09/01/1987;22;34D;3;D;34;25;35;68;1,73;125;57;19,01;Y;Fountain Valley, California, United States
2000;2009;2009-ott;Lindsey Evans;;;Brown;Blonde;09/12/1989;20;34C;2;C;34;24;36;70;1,78;125;57;17,94;Y;Blanchard, Louisiana, United States
2000;2009;2009-nov;Kelley Thompson;;;Brown;Brunette;08/12/1987;22;34D;3;D;34;25;34;66;1,68;115;52;18,56;Y;Tyler, Texas, United States
2000;2009;2009-dic;Crystal Harris;;;Green;Blonde;29/04/1986;23;34D;3;D;34;25;35;66;1,68;124;56;20,01;Y;Lake Havasu City, Arizona, United States
